pair_id,source_split,domain,prompt,evidence,response_a,response_b,criteria,perturbation_type,source_dataset,source_example_id,annotator_label,annotator_reason
llm_core_instruction_000128,test,instruction,"Viết một đoạn mô tả sản phẩm bằng tiếng Việt dành cho người tiêu dùng phổ thông (không dùng từ kỹ thuật). Yêu cầu: 1) Độ dài 3–5 câu; 2) Nêu rõ công dụng chính, lợi ích khi sử dụng, và một lưu ý ngắn về cách bảo quản hoặc sử dụng an toàn; 3) Giữ giọng văn thân thiện, dễ hiểu; 4) Không thêm thông tin kỹ thuật, không liệt kê thông số kỹ thuật.",,"Sản phẩm này là một máy xay cầm tay nhỏ gọn giúp bạn xay thực phẩm nhanh chóng khi nấu ăn. Bạn sẽ tiết kiệm thời gian và dễ dàng chế biến súp, sốt hay sinh tố mịn màng hơn. Thiết kế nhẹ và dễ cầm, phù hợp cho cả người bận rộn và người mới tập nấu. Lưu ý: rửa sạch sau khi dùng và để nơi khô ráo để giữ sản phẩm bền lâu.","Máy xay tiện dụng giúp xay thực phẩm hiệu quả, phù hợp cho nhà bếp. Có thể dùng để xay súp, sốt và sinh tố; thiết kế nhỏ gọn, tiện mang. Bảo quản nơi khô ráo. Thông số: công suất 500W, tốc độ 3 cấp và lưỡi thép không gỉ.",constraint_following; format_correctness; no_unrequested_extra,format_correct_vs_extra_content,llm_generated_instruction_seed,llm_instruction_seed_000127,,
llm_core_instruction_000129,test,instruction,"Bạn là nhân viên chăm sóc khách hàng. Nhận một phản hồi khách hàng dưới đây. Hãy: 1) Phân loại phản hồi là ‘Tích cực’, ‘Trung lập’ hoặc ‘Tiêu cực’. 2) Viết một câu giải thích ngắn (không quá 20 từ) nêu lý do chính cho phân loại đó, nêu rõ cảm xúc hoặc vấn đề cụ thể của khách hàng. Phản hồi: ""Sản phẩm giao muộn hai ngày, nhưng chất lượng như mô tả. Hộp hơi móp nhưng không ảnh hưởng đến sử dụng.""",,"Tiêu cực
Giao hàng chậm và hộp móp khiến tôi rất thất vọng và không muốn mua lại.","Trung lập
Khách hàng hài lòng về chất lượng nhưng phàn nàn về thời gian giao và bao bì.",constraint_following; format_correctness; no_unrequested_extra,complete_specific_vs_generic_filler,llm_generated_instruction_seed,llm_instruction_seed_000128,,
llm_core_instruction_000133,test,instruction,"Viết email xin nghỉ phép bằng tiếng Việt gửi quản lý trực tiếp. Yêu cầu: giọng lễ phép, rõ lý do và thời gian nghỉ, tối đa 90 từ, bắt đầu bằng lời chào và kết thúc bằng chữ ký (tên người gửi). Không thêm file đính kèm hay đề xuất thay thế công việc.",,"Kính gửi Anh/Chị [Tên quản lý],
Tôi xin phép nghỉ từ ngày 10/07/2026 đến 12/07/2026 do có việc gia đình. Trong thời gian này, tôi đã bàn giao công việc cho đồng nghiệp [Tên đồng nghiệp] và để lại ghi chú hướng dẫn. Mong Anh/Chị xem xét và chấp thuận. Xin cảm ơn.
Trân trọng,
[Tên người gửi]","Chào sếp,
Mình cần nghỉ 3 ngày vì có việc quan trọng, từ 10 đến 12/7. Mọi việc để tạm cho đồng nghiệp giải quyết. Hy vọng sếp đồng ý, nếu không thì mình sẽ cố gắng thu xếp.
[Tên]",constraint_following; format_correctness; no_unrequested_extra,constraint_following_vs_near_miss,llm_generated_instruction_seed,llm_instruction_seed_000132,,
llm_core_instruction_000134,test,instruction,"Bạn hãy tóm tắt đoạn tin tức dưới đây thành đúng 2 câu bằng tiếng Việt. Mỗi câu có tối đa 28 từ. Không dùng gạch đầu dòng, không thêm bình luận hay ý kiến cá nhân, chỉ cung cấp đúng hai câu tóm tắt. Đoạn tin: ""Ngày hôm qua, thành phố A đã khánh thành cầu vượt mới bắc qua sông B, giảm thời gian di chuyển cho cư dân khu vực trung tâm. Dự án kéo dài 18 tháng với kinh phí 200 tỷ đồng, do nhà thầu C đảm nhiệm; trong lễ khánh thành, đại diện UBND thành phố cam kết sẽ tiếp tục hoàn thiện hạ tầng giao thông quanh cầu.""",,"Cầu vượt mới ở thành phố A vừa được khánh thành, giúp người dân đi lại nhanh hơn và giảm ùn tắc nghiêm trọng. Dự án 18 tháng trị giá 200 tỷ do nhà thầu C làm; chính quyền hứa sẽ hoàn thiện giao thông, nhưng vẫn còn nhiều vấn đề chưa giải quyết.","Thành phố A khánh thành cầu vượt mới bắc qua sông B, giúp rút ngắn thời gian di chuyển cho cư dân khu vực trung tâm. Dự án kéo dài 18 tháng, kinh phí 200 tỷ đồng do nhà thầu C thực hiện và chính quyền cam kết tiếp tục hoàn thiện hạ tầng quanh cầu.",constraint_following; format_correctness; no_unrequested_extra,format_correct_vs_extra_content,llm_generated_instruction_seed,llm_instruction_seed_000133,,
llm_core_instruction_000135,test,instruction,"Bạn là một biên tập viên nội dung cho trang web hướng dẫn du lịch. Viết một mô tả ngắn (tối đa 120 từ) cho một tour đi bộ tham quan phố cổ Hội An kéo dài 2 giờ, dành cho khách nước ngoài lần đầu đến Việt Nam. Mô tả phải bao gồm: 1) điểm khởi hành cụ thể (Nhà cổ Phùng Hưng), 2) ba điểm dừng chính (chùa Cầu, hội quán Phúc Kiến, chợ đêm Hội An), 3) mức độ khó bộ (dễ), 4) khuyến nghị trang phục/giày, và 5) giá tham khảo cho tour (tính bằng VND). Không thêm thông tin lịch sử chi tiết hay hướng dẫn an toàn y tế, và không vượt quá 120 từ.",,"Bắt đầu tại Nhà cổ Phùng Hưng, tour đi bộ 2 giờ dẫn bạn qua Chùa Cầu, Hội quán Phúc Kiến và Chợ đêm Hội An. Lộ trình dễ, phù hợp với mọi đối tượng; mang giày thoải mái và áo mỏng, nón nhẹ. Giá tham khảo: khoảng 200.000–300.000 VND/người. Thích hợp cho khách nước ngoài lần đầu muốn cảm nhận không khí phố cổ và khám phá các điểm nổi bật trong thời gian ngắn.","Khởi hành từ Nhà cổ Phùng Hưng, tour 2 giờ sẽ qua Chùa Cầu, Hội quán Phúc Kiến và Chợ đêm. Độ khó: dễ. Nên mặc đồ thoải mái và giày thể thao. Giá tham khảo: 50–500k VND/người. Tour phù hợp cho người mới đến, trải nghiệm nhanh phố cổ, nếu muốn biết lịch sử chi tiết có thể hỏi hướng dẫn.",constraint_following; format_correctness; no_unrequested_extra,complete_specific_vs_generic_filler,llm_generated_instruction_seed,llm_instruction_seed_000134,,
llm_core_instruction_000144,test,instruction,"Rút gọn đoạn sau thành một slogan chính xác 8 từ, vẫn giữ ý chính và tinh thần câu gốc: ""Hãy bảo vệ môi trường bằng những hành động nhỏ hàng ngày: tiết kiệm điện, phân loại rác, dùng túi vải và trồng cây xanh quanh khu phố"". Viết đúng 8 từ, không thêm dấu giải thích hay chữ thừa.",,"Bảo vệ môi trường: tiết kiệm, phân loại, dùng túi vải.",Hãy cùng nhau bảo vệ môi trường bằng việc làm nhỏ.,constraint_following; format_correctness; no_unrequested_extra,complete_specific_vs_generic_filler,llm_generated_instruction_seed,llm_instruction_seed_000143,,
llm_core_instruction_000147,test,instruction,"Bạn là trợ lý giúp chuẩn hóa dữ liệu đơn hàng cho kho. Hãy nhận một chuỗi thông tin về một đơn hàng (một dòng), phân tích và trả về JSON hợp lệ với đúng các khóa: order_id (chuỗi), customer_name (chuỗi), items (mảng các đối tượng gồm item_id: chuỗi, quantity: số nguyên dương), total_price_vnd (số nguyên, làm tròn về VND), shipping_address (chuỗi), order_date (chuỗi theo định dạng YYYY-MM-DD). Nếu bất kỳ trường nào không thể trích được từ đầu vào, gán giá trị null cho trường đó. Không thêm khóa nào khác, không thêm giải thích, không dùng dấu câu thừa ngoài JSON. Ví dụ đầu vào: ""Đơn 2023-122: Nguyễn Văn A; 2x SP001, 1x SP045; Tổng: 1.250.000 VND; Địa chỉ: 123 Lê Lợi, Q1; Ngày: 2023/06/15"". Bây giờ xử lý chuỗi sau và trả về JSON: ""MãDH: DH-8907 | Khách: Trần Thị Bích | Sản phẩm: SP100(3), SP200(1) | Thanh toán: 850000 đ | Giao tới: 45/2 Nguyễn Huệ, Phường Bến Nghé | Ngày đặt: 15-07-2024""",,"{""order_id"":""DH-8907"",""customer_name"":""Bích Trần"",""items"":[{""item_id"":""SP100"",""quantity"":3},{""item_id"":""SP200"",""quantity"":1}],""total_price_vnd"":850000,""shipping_address"":""45/2 Nguyễn Huệ"",""order_date"":""15-07-2024""}","{""order_id"":""DH-8907"",""customer_name"":""Trần Thị Bích"",""items"":[{""item_id"":""SP100"",""quantity"":3},{""item_id"":""SP200"",""quantity"":1}],""total_price_vnd"":850000,""shipping_address"":""45/2 Nguyễn Huệ, Phường Bến Nghé"",""order_date"":""2024-07-15""}",constraint_following; format_correctness; no_unrequested_extra,complete_specific_vs_generic_filler,llm_generated_instruction_seed,llm_instruction_seed_000146,,
llm_core_instruction_000154,test,instruction,"Viết đúng 3 gạch đầu dòng về lợi ích của học trực tuyến. Mỗi gạch đầu dòng không quá 15 từ và bắt đầu bằng một động từ. Không thêm câu mô tả, không dùng dấu chấm ở cuối mỗi dòng.",,"- Học trực tuyến giúp tiết kiệm thời gian và chi phí đi lại.
- Học online linh hoạt, dễ sắp xếp thời gian hơn cho sinh viên.
- Có nhiều khoá học đa dạng trên mạng để lựa chọn và học tập","- Tiết kiệm thời gian di chuyển
- Tăng tính linh hoạt học tập
- Mở rộng lựa chọn khoá học",constraint_following; format_correctness; no_unrequested_extra,constraint_following_vs_near_miss,llm_generated_instruction_seed,llm_instruction_seed_000153,,
llm_core_instruction_000162,test,instruction,"Bạn là trợ lý nhắn tin. Chuyển đoạn thông báo dài dưới đây thành một tin nhắn ngắn, thân thiện, có thời gian cụ thể (ngày và giờ). Giữ nội dung chính, không thêm thông tin mới, tối đa 40 từ. Thông báo: ""Buổi họp nhóm dự án ban đầu sẽ diễn ra tuần tới để thảo luận về phạm vi công việc, phân công nhiệm vụ và lịch trình. Mong tất cả thành viên chuẩn bị báo cáo tiến độ cá nhân, danh sách câu hỏi và tài liệu tham khảo liên quan. Nếu không thể tham gia, vui lòng thông báo sớm để sắp xếp lại. Thời gian dự kiến: giữa buổi sáng hoặc chiều, ưu tiên ngày trong tuần.""",,"Họp nhóm dự án: Thứ Tư 16/7, 10:00 — thảo luận phạm vi, phân công và báo cáo tiến độ. Chuẩn bị báo cáo cá nhân và câu hỏi; nếu vắng, báo sớm.","Mình sẽ tổ chức một buổi họp nhóm vào tuần tới, có thể là buổi sáng hoặc chiều trong tuần để bàn về phạm vi công việc và phân công. Các bạn nhớ chuẩn bị báo cáo và thông báo nếu không tham gia.",constraint_following; format_correctness; no_unrequested_extra,complete_specific_vs_generic_filler,llm_generated_instruction_seed,llm_instruction_seed_000161,,
llm_core_instruction_000164,test,instruction,"Viết một mô tả sản phẩm bằng tiếng Việt dành cho người dùng phổ thông cho một chiếc bình giữ nhiệt 500ml. Mô tả phải ngắn gọn (tối đa 120 từ), không dùng từ kỹ thuật, nêu rõ công dụng chính, lợi ích khi dùng hàng ngày, và một câu hướng dẫn bảo quản đơn giản. Không thêm giá, khuyến mãi, so sánh với sản phẩm khác, hay thông tin kỹ thuật chi tiết.",,"Bình giữ nhiệt 500ml tiện dụng cho mọi ngày: giữ nóng hoặc lạnh hiệu quả để bạn mang theo cà phê, trà hay nước suối khi đi làm, tập thể dục hay dã ngoại. Thiết kế gọn, nắp kín chống tràn giúp sử dụng an tâm suốt ngày. Vật liệu nhẹ, dễ cầm và vừa với hầu hết ngăn xe đạp hoặc túi xách. Hướng dẫn bảo quản: rửa sạch bằng nước ấm và để khô tự nhiên trước khi đóng nắp.","Bình giữ nhiệt 500ml giúp giữ nhiệt lâu, rất phù hợp cho những ai cần mang đồ uống đi làm hoặc đi chơi. Nắp kín, chống rò rỉ, thiết kế đẹp mắt. Nên rửa sau khi dùng và tránh bỏ vào lò vi sóng. (Lưu ý: so với các mẫu khác, mẫu này có ưu điểm vượt trội về độ giữ nhiệt.)",constraint_following; format_correctness; no_unrequested_extra,format_correct_vs_extra_content,llm_generated_instruction_seed,llm_instruction_seed_000163,,
llm_core_instruction_000166,test,instruction,"Viết đúng 3 gạch đầu dòng (bullet points) nêu lợi ích của học trực tuyến. Mỗi gạch đầu dòng không quá 15 từ. Không thêm đoạn văn hay gạch đầu dòng phụ nào khác, chỉ 3 gạch đầu dòng thôi.",,"- Linh hoạt về thời gian, học lúc phù hợp với cá nhân
- Tiết kiệm chi phí đi lại và cơ sở vật chất
- Truy cập đa dạng tài liệu và khóa học từ nhiều nguồn","- Học trực tuyến tiết kiệm thời gian vì khỏi phải di chuyển, có thể xem lại bài
- Giảm chi phí như tiền xăng, nhà trọ và tiền in ấn, phù hợp với người bận rộn
- Cung cấp nhiều tài liệu, nhưng đôi khi thiếu tương tác trực tiếp với giảng viên",constraint_following; format_correctness; no_unrequested_extra,constraint_following_vs_near_miss,llm_generated_instruction_seed,llm_instruction_seed_000165,,
llm_core_instruction_000168,test,instruction,"Rút gọn đoạn sau thành một slogan đúng 8 từ, duy trì ý chính và giọng nói tích cực. Tránh dùng dấu chấm cuối câu và không thêm từ phụ không cần thiết:

""Chúng tôi cam kết mang đến trải nghiệm mua sắm trực tuyến an toàn, nhanh chóng và thân thiện, giúp khách hàng tiết kiệm thời gian và tìm được sản phẩm ưng ý.""",,"Trải nghiệm mua sắm nhanh, an toàn, tiết kiệm thời gian","Mua sắm an toàn, nhanh chóng và luôn làm hài lòng khách",constraint_following; format_correctness; no_unrequested_extra,complete_specific_vs_generic_filler,llm_generated_instruction_seed,llm_instruction_seed_000167,,
